dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_tier1,group_tail_tier2,group_tail_tier3,group_tail_tier4,group_tail_tier5,file
imdbwiki,feasible,full,,,1,4000,500,0,,82.9485,tier5,116.685,72.2286,97.2311,91.0512,90.3402,116.685,imdbwiki_feasible_full_seed1.csv.gz
imdbwiki,feasible,full,,,2,4000,500,0,,82.9485,tier5,116.685,72.2286,97.2311,91.0512,90.3402,116.685,imdbwiki_feasible_full_seed2.csv.gz
imdbwiki,feasible,full,,,3,4000,500,0,,82.9485,tier5,116.685,72.2286,97.2311,91.0512,90.3402,116.685,imdbwiki_feasible_full_seed3.csv.gz
imdbwiki,feasible,full,,,4,4000,500,0,,82.9485,tier5,116.685,72.2286,97.2311,91.0512,90.3402,116.685,imdbwiki_feasible_full_seed4.csv.gz
imdbwiki,feasible,downsample,,,0,4000,500,0,,84.0826,tier5,115.758,75.1465,95.5163,87.8451,89.285,115.758,imdbwiki_feasible_downsample_seed0.csv.gz
imdbwiki,feasible,downsample,,,1,4000,500,0,,84.3422,tier5,114.595,75.6972,95.0953,88.9334,88.8082,114.595,imdbwiki_feasible_downsample_seed1.csv.gz
imdbwiki,feasible,downsample,,,2,4000,500,0,,84.3797,tier5,114.796,74.8062,95.5533,89.4207,87.7757,114.796,imdbwiki_feasible_downsample_seed2.csv.gz
imdbwiki,feasible,downsample,,,3,4000,500,0,,84.844,tier5,114.657,76.8265,94.3566,86.7078,86.6638,114.657,imdbwiki_feasible_downsample_seed3.csv.gz
imdbwiki,feasible,downsample,,,4,4000,500,0,,84.3347,tier5,113.908,75.4794,95.6796,86.0803,88.1096,113.908,imdbwiki_feasible_downsample_seed4.csv.gz
imdbwiki,feasible,ipw,,,0,4000,500,0,,84.0826,tier5,115.758,75.1465,95.5163,87.8451,89.285,115.758,imdbwiki_feasible_ipw_seed0.csv.gz
imdbwiki,feasible,ipw,,,1,4000,500,0,,84.3422,tier5,114.595,75.6972,95.0953,88.9334,88.8082,114.595,imdbwiki_feasible_ipw_seed1.csv.gz
imdbwiki,feasible,ipw,,,2,4000,500,0,,84.3797,tier5,114.796,74.8062,95.5533,89.4207,87.7757,114.796,imdbwiki_feasible_ipw_seed2.csv.gz
imdbwiki,feasible,ipw,,,3,4000,500,0,,84.844,tier5,114.657,76.8265,94.3566,86.7078,86.6638,114.657,imdbwiki_feasible_ipw_seed3.csv.gz
imdbwiki,feasible,ipw,,,4,4000,500,0,,84.3347,tier5,113.908,75.4794,95.6796,86.0803,88.1096,113.908,imdbwiki_feasible_ipw_seed4.csv.gz
imdbwiki,feasible,lds,,,0,4000,500,0,,89.6327,tier5,109.366,84.8677,95.9669,83.7371,91.851,109.366,imdbwiki_feasible_lds_seed0.csv.gz
imdbwiki,feasible,lds,,,1,4000,500,0,,89.6817,tier5,109.105,85.2021,95.2124,84.4868,91.3819,109.105,imdbwiki_feasible_lds_seed1.csv.gz
imdbwiki,feasible,lds,,,2,4000,500,0,,88.6348,tier5,107.529,83.5166,93.9484,84.4187,89.2257,107.529,imdbwiki_feasible_lds_seed2.csv.gz
imdbwiki,feasible,lds,,,3,4000,500,0,,89.4161,tier5,107.473,85.2278,94.7667,81.99,89.1258,107.473,imdbwiki_feasible_lds_seed3.csv.gz
imdbwiki,feasible,lds,,,4,4000,500,0,,89.7859,tier5,108.739,85.2418,95.7953,82.1886,91.5992,108.739,imdbwiki_feasible_lds_seed4.csv.gz
